Time,timefit,Condition,Gate,TOF,Extinction,Green,logGreen
T48,48,Low -,R4,1773,2232,3424.00,8.138564737
T48,48,Low -,R5,2194,2695,77.40,4.348986781
T48,48,Low -,R5,2131,3065,75.60,4.325456283
T48,48,Low -,R4,1408,1835,2510.00,7.828038032
T48,48,Low -,R5,1953,2543,70.50,4.25561271
T48,48,Low -,R5,2153,2578,54.60,4.000033883
T48,48,Low -,R5,2163,2578,107.00,4.672828834
T48,48,Low -,R5,2195,2374,68.80,4.231203745
T48,48,Low -,R5,2230,2682,68.50,4.226833745
T48,48,Low -,R5,2098,2932,82.60,4.414009681
T48,48,Low -,R5,2024,2759,79.50,4.375757022
T48,48,Low -,R5,2381,3033,87.10,4.467056884
T48,48,Low -,R5,2491,3128,136.00,4.912654886
T48,48,Low -,R3,1637,1598,31.30,3.443618098
T48,48,Low -,R5,2364,3013,230.00,5.438079309
T48,48,Low -,R4,2195,2401,3521.00,8.166500319
T48,48,Low -,R4,1916,2356,1573.00,7.360739903
T48,48,Low -,R4,2242,2679,4014.00,8.297543529
T48,48,Low -,R5,2209,2719,69.40,4.239886868
T48,48,Low -,R5,2183,2967,162.00,5.087596335
T48,48,Low -,R3,1714,1104,19.90,2.990719732
T48,48,Low -,R5,1786,2135,101.00,4.615120517
T48,48,Low -,R3,2132,2178,48.50,3.881563798
T48,48,Low -,R5,1991,2250,49.60,3.903990834
T48,48,Low -,R4,1881,2552,1735.00,7.458762692
T48,48,Low -,R2,1360,1693,21.10,3.04927304
T48,48,Low -,R5,2202,2807,88.80,4.48638665
T48,48,Low -,R5,1450,2154,55.30,4.012772909
T48,48,Low -,R4,1513,1848,1255.00,7.134890852
T48,48,Low -,R4,1783,2141,2692.00,7.898039691
T48,48,Low -,R5,1498,2353,75.80,4.328098293
T48,48,Low -,R5,1641,2438,89.90,4.498697941
T48,48,Low -,R2,1962,2020,733.00,6.597145702
T48,48,Low -,R2,1852,1684,12.40,2.517696473
T48,48,Low -,R5,2306,2601,57.60,4.053522568
T48,48,Low -,R5,2335,2646,59.30,4.082609306
T48,48,Low -,R5,2428,2718,74.30,4.308110952
T48,48,Low -,R5,1932,2432,75.70,4.32677816
T48,48,Low -,R3,2208,2201,46.80,3.845883203
T48,48,Low -,R2,1285,1900,54.60,4.000033883
T48,48,Low -,R5,2169,2189,59.10,4.079230924
T48,48,Low -,R5,2423,3229,83.80,4.428433007
T48,48,Low -,R5,2559,3250,78.90,4.368181228
T48,48,Low -,R5,1906,2720,75.20,4.320151231
T48,48,Low -,R4,1899,1524,2350.00,7.762170607
T48,48,Low -,R3,2517,2590,51.60,3.943521672
T48,48,Low -,R5,2068,2697,67.80,4.216562195
T48,48,Low -,R5,2160,2386,67.40,4.210645018
T48,48,Low -,R4,2067,2569,1876.00,7.53689713
T48,48,Low -,R5,2144,2915,64.10,4.160444364
T48,48,Low -,R5,2328,2662,541.00,6.293419279
T48,48,Low -,R3,2042,1992,51.20,3.935739532
T48,48,Low +,R4,1985,2594,3243.00,8.084254106
T48,48,Low +,R2,2497,3174,693.00,6.541029999
T48,48,Low +,R4,2076,2448,2941.00,7.986504939
T48,48,Low +,R4,1886,2701,1580.00,7.365180126
T48,48,Low +,R2,2211,2345,802.00,6.687108608
T48,48,Low +,R2,2528,3286,616.00,6.423246964
T48,48,Low +,R4,2073,2367,3546.00,8.173575487
T48,48,Low +,R2,1930,2508,570.00,6.345636361
T48,48,Low +,R5,2229,2531,217.00,5.379897354
T48,48,Low +,R4,1451,1648,2462.00,7.808729307
T48,48,Low +,R2,1936,2338,900.00,6.802394763
T48,48,Low +,R4,1517,2042,1195.00,7.085901464
T48,48,Low +,R5,1749,2145,103.00,4.634728988
T48,48,Low +,R2,2399,3117,870.00,6.768493212
T48,48,Low +,R5,1370,2137,447.00,6.102558595
T48,48,Low +,R2,2224,2708,825.00,6.715383386
T48,48,Low +,R2,2515,2398,984.00,6.891625897
T48,48,Low +,R5,2510,2864,374.00,5.924255797
T48,48,Low +,R5,2644,2530,460.00,6.131226489
T48,48,Low +,R4,2099,2765,3762.00,8.23270601
T48,48,Low +,R4,1527,1931,2811.00,7.941295571
T48,48,Low +,R4,1528,2220,2847.00,7.954021087
T48,48,Low +,R2,2021,2466,810.00,6.697034248
T48,48,Low +,R4,1753,2101,3263.00,8.090402297
T48,48,Low +,R5,1788,1822,296.00,5.690359454
T48,48,Low +,R4,1684,2314,1805.00,7.498315871
T48,48,Low +,R2,1832,1659,885.00,6.785587645
T48,48,Low +,R2,1777,2210,765.00,6.639875834
T48,48,Low +,R4,1290,1845,823.00,6.712956201
T48,48,Low +,R4,1491,1938,942.00,6.848005275
T48,48,Low +,R4,2289,3152,3640.00,8.199738961
T48,48,Low +,R5,2318,2602,519.00,6.251903883
T48,48,Low +,R4,1425,1813,2520.00,7.832014181
T48,48,Low +,R4,1552,1649,2461.00,7.80832305
T48,48,Low +,R4,2064,2522,1968.00,7.584773078
T48,48,Low +,R3,2052,1909,24.50,3.198673118
T48,48,Low +,R2,1252,1805,583.00,6.368187186
T48,48,Low +,R4,2269,2596,4073.00,8.312135108
T48,48,Low +,R4,1650,1204,1881.00,7.539558829
T48,48,Low +,R5,2500,3281,474.00,6.161207322
T48,48,Low +,R4,1536,2116,1353.00,7.210079628
T48,48,Low +,R2,1264,1572,649.00,6.475432717
T48,48,Low +,R4,1487,1701,2748.00,7.918628653
T48,48,Low +,R4,2492,2808,4098.00,8.318254329
T48,48,Low +,R4,1968,2308,3600.00,8.188689124
T48,48,Low +,R4,2297,2768,3941.00,8.279189777
T48,48,Low +,R4,2074,2352,2799.00,7.93701749
T48,48,Low +,R5,2183,2440,344.00,5.840641657
T48,48,Low +,R5,1981,2499,489.00,6.192362489
T48,48,Low +,R2,2270,2740,610.00,6.413458957
T48,48,Low +,R2,2254,2366,587.00,6.37502482
T48,48,Low +,R4,1819,1955,1485.00,7.303170051
T48,48,Low +,R4,2211,2559,3318.00,8.107117471
T48,48,Low +,R4,2385,2551,3532.00,8.169619562
T48,48,Low +,R5,1828,2946,310.00,5.736572297
T48,48,Low +,R4,1768,1471,2625.00,7.872836175
T48,48,Low +,R5,2007,2410,246.00,5.505331536
T48,48,Low +,R4,2157,2909,1010.00,6.91770561
T48,48,Low +,R4,2078,2571,1140.00,7.038783541
T48,48,Low +,R4,1639,1937,2841.00,7.951911382
T48,48,Low +,R4,2167,2885,2890.00,7.969011781
T48,48,Low +,R4,1496,2392,1336.00,7.197435354
T48,48,Low +,R4,1534,1892,1777.00,7.482681828
T48,48,Low +,R4,1666,1750,2532.00,7.836764783
T48,48,Low +,R2,2152,3013,933.00,6.838405201
T48,48,Low +,R5,2253,2756,388.00,5.96100534
T48,48,Low +,R5,2211,2667,340.00,5.828945618
T48,48,Low +,R2,1724,2248,624.00,6.436150368
T48,48,Low +,R4,2011,1919,971.00,6.878326468
T48,48,Low +,R4,2219,2923,2515.00,7.830028083
T48,48,Low +,R4,2220,2677,3992.00,8.292047637
T48,48,Low +,R4,1404,2166,2503.00,7.825245291
T48,48,Low +,R2,2302,3133,724.00,6.584791392
T48,48,Low +,R4,1700,2022,2952.00,7.990238186
T48,48,Low +,R4,1740,2491,2748.00,7.918628653
T48,48,Low +,R4,2226,3050,3813.00,8.24617156
T48,48,Low +,R5,2188,2758,185.00,5.220355825
T48,48,Low +,R2,1988,2451,605.00,6.405228458
T48,48,Low +,R4,1621,2321,2156.00,7.676009932
T48,48,Low +,R4,2075,2954,1072.00,6.977281342
